Date,Mean,Maximum,Minimum,Test status
12/18/2022,3.35,3.54,3.33,Rohdaten
12/19/2022,3.36,3.54,3.33,Rohdaten
12/20/2022,3.44,3.54,3.33,Rohdaten
12/21/2022,3.45,3.54,3.33,Rohdaten
12/22/2022,3.29,3.33,3.13,Rohdaten
12/23/2022,3.36,3.54,3.13,Rohdaten
12/24/2022,3.66,3.75,3.54,Rohdaten
12/25/2022,3.68,3.75,3.54,Rohdaten
12/26/2022,3.48,3.75,3.33,Rohdaten
12/27/2022,3.51,3.75,3.33,Rohdaten
12/28/2022,3.42,3.54,3.13,Rohdaten
12/29/2022,3.32,3.33,3.13,Rohdaten
12/30/2022,3.26,3.33,3.13,Rohdaten
12/31/2022,3.18,3.33,3.13,Rohdaten
1/1/2023,3.13,3.33,2.93,Rohdaten
1/2/2023,3.03,3.13,2.93,Rohdaten
1/3/2023,3.03,3.13,2.93,Rohdaten
1/4/2023,3.01,3.13,2.93,Rohdaten
1/5/2023,3.01,3.13,2.93,Rohdaten
1/6/2023,2.95,3.13,2.93,Rohdaten
1/7/2023,2.98,3.13,2.93,Rohdaten
1/8/2023,2.97,3.13,2.93,Rohdaten
1/9/2023,2.96,3.13,2.74,Rohdaten
1/10/2023,2.99,3.13,2.93,Rohdaten
1/11/2023,2.97,3.13,2.93,Rohdaten
1/12/2023,2.97,3.13,2.93,Rohdaten
1/13/2023,2.97,3.54,2.93,Rohdaten
1/14/2023,2.97,3.13,2.93,Rohdaten
1/15/2023,2.94,3.13,2.93,Rohdaten
1/16/2023,2.95,3.13,2.93,Rohdaten
1/17/2023,2.94,3.13,2.74,Rohdaten
1/18/2023,3.12,3.13,2.93,Rohdaten
1/19/2023,3.16,3.33,3.13,Rohdaten
1/20/2023,3.19,3.33,3.13,Rohdaten
1/21/2023,3.22,3.33,3.13,Rohdaten
1/22/2023,3.24,3.33,3.13,Rohdaten
1/23/2023,3.24,3.33,3.13,Rohdaten
1/24/2023,3.28,3.33,3.13,Rohdaten
1/25/2023,3.27,3.33,3.13,Rohdaten
1/26/2023,3.3,3.54,3.13,Rohdaten
1/27/2023,3.31,3.33,3.13,Rohdaten
1/28/2023,3.33,3.54,3.13,Rohdaten
1/29/2023,3.33,3.54,3.13,Rohdaten
1/30/2023,3.33,3.54,3.13,Rohdaten
1/31/2023,3.35,3.54,3.13,Rohdaten
2/1/2023,3.39,3.54,3.13,Rohdaten
2/2/2023,3.51,3.75,3.33,Rohdaten
2/3/2023,3.57,3.75,3.33,Rohdaten
2/4/2023,4.18,4.35,3.91,Rohdaten
2/5/2023,3.68,3.91,3.49,Rohdaten
2/6/2023,3.56,3.7,3.49,Rohdaten
2/7/2023,3.48,3.49,3.28,Rohdaten
2/8/2023,3.48,3.49,3.28,Rohdaten
2/9/2023,3.48,3.49,3.28,Rohdaten
2/10/2023,3.55,3.7,3.49,Rohdaten
2/11/2023,3.61,3.7,3.49,Rohdaten
2/12/2023,3.56,3.7,3.49,Rohdaten
2/13/2023,3.61,3.7,3.49,Rohdaten
2/14/2023,3.67,3.7,3.49,Rohdaten
2/15/2023,3.67,3.91,3.49,Rohdaten
2/16/2023,3.62,3.7,3.49,Rohdaten
2/17/2023,3.44,3.49,3.28,Rohdaten
2/18/2023,3.48,3.7,3.28,Rohdaten
2/19/2023,3.51,3.7,3.28,Rohdaten
2/20/2023,3.48,3.49,3.28,Rohdaten
2/21/2023,3.38,3.49,3.28,Rohdaten
2/22/2023,3.26,3.7,3.09,Rohdaten
2/23/2023,3.16,3.28,3.09,Rohdaten
2/24/2023,3.1,3.28,2.9,Rohdaten
2/25/2023,3.4,3.49,3.09,Rohdaten
2/26/2023,3.36,3.49,3.28,Rohdaten
2/27/2023,3.28,3.49,3.09,Rohdaten
2/28/2023,3.19,3.28,3.09,Rohdaten
3/1/2023,3.1,3.28,2.9,Rohdaten
3/2/2023,3.09,3.28,2.9,Rohdaten
3/3/2023,3.12,3.28,3.09,Rohdaten
3/4/2023,3.09,3.09,2.9,Rohdaten
3/5/2023,3.1,3.28,2.9,Rohdaten
3/6/2023,3.09,3.28,2.9,Rohdaten
3/7/2023,3.03,3.09,2.9,Rohdaten
3/8/2023,3.04,3.09,2.9,Rohdaten
3/9/2023,3.29,3.7,2.9,Rohdaten
3/10/2023,3.49,3.7,3.28,Rohdaten
3/11/2023,3.46,3.49,3.28,Rohdaten
3/12/2023,3.35,3.49,3.28,Rohdaten
3/13/2023,3.33,3.49,3.28,Rohdaten
3/14/2023,3.72,4.13,3.28,Rohdaten
3/15/2023,3.8,4.13,3.49,Rohdaten
3/16/2023,3.57,3.7,3.28,Rohdaten
3/17/2023,3.39,3.49,3.09,Rohdaten
3/18/2023,3.29,3.49,3.09,Rohdaten
3/19/2023,3.26,3.28,3.09,Rohdaten
3/20/2023,3.35,3.49,3.09,Rohdaten
3/21/2023,3.32,3.49,3.09,Rohdaten
3/22/2023,3.19,3.28,3.09,Rohdaten
3/23/2023,2.91,3.08,2.7,Rohdaten
3/24/2023,2.92,3.08,2.7,Rohdaten
3/25/2023,3.08,3.08,2.89,Rohdaten
3/26/2023,3.07,3.08,2.89,Rohdaten
3/27/2023,3.13,3.28,3.08,Rohdaten
3/28/2023,3.09,3.28,2.89,Rohdaten
3/29/2023,3.09,3.28,2.89,Rohdaten
3/30/2023,3.43,4.58,3.08,Rohdaten
3/31/2023,4.42,4.81,4.13,Rohdaten
4/1/2023,3.8,4.35,3.48,Rohdaten
4/2/2023,3.46,3.69,3.28,Rohdaten
4/3/2023,3.33,3.48,3.08,Rohdaten
4/4/2023,3.27,3.28,3.08,Rohdaten
4/5/2023,3.21,3.28,3.08,Rohdaten
4/6/2023,3.16,3.28,3.08,Rohdaten
4/7/2023,3.08,3.28,2.89,Rohdaten
4/8/2023,3.1,3.28,2.89,Rohdaten
4/9/2023,3.16,3.28,3.08,Rohdaten
4/10/2023,3.11,3.28,2.89,Rohdaten
4/11/2023,3.08,3.28,3.08,Rohdaten
4/12/2023,3.09,3.28,2.89,Rohdaten
4/13/2023,3.36,3.48,3.08,Rohdaten
4/14/2023,3.55,3.69,3.48,Rohdaten
4/15/2023,3.61,3.69,3.48,Rohdaten
4/16/2023,3.83,4.13,3.69,Rohdaten
4/17/2023,3.91,4.13,3.69,Rohdaten
4/18/2023,3.69,3.91,3.48,Rohdaten
4/19/2023,3.61,3.69,3.48,Rohdaten
4/20/2023,3.59,3.69,3.48,Rohdaten
4/21/2023,3.45,3.69,3.28,Rohdaten
4/22/2023,3.32,3.48,3.28,Rohdaten
4/23/2023,3.3,3.48,3.08,Rohdaten
4/24/2023,3.64,3.91,3.28,Rohdaten
4/25/2023,3.53,3.91,3.28,Rohdaten
4/26/2023,3.4,3.48,3.28,Rohdaten
4/27/2023,3.38,3.48,3.28,Rohdaten
4/28/2023,3.52,4.13,3.08,Rohdaten
4/29/2023,5.92,7.01,4.13,Rohdaten
4/30/2023,5.3,6.74,3.91,Rohdaten
5/1/2023,3.81,4.35,3.48,Rohdaten
5/2/2023,4.14,4.58,3.69,Rohdaten
5/3/2023,4.01,4.35,3.69,Rohdaten
5/4/2023,4.24,4.35,4.13,Rohdaten
5/5/2023,4.29,4.58,3.91,Rohdaten
5/6/2023,4.81,5.51,4.35,Rohdaten
5/7/2023,4.34,4.58,4.13,Rohdaten
5/8/2023,4.53,5.04,4.13,Rohdaten
5/9/2023,5.27,6.57,4.88,Rohdaten
5/10/2023,13,24.9,4.88,Rohdaten
5/11/2023,33,37.2,24.9,Rohdaten
5/12/2023,19.3,29.6,7.9,Rohdaten
5/13/2023,6.69,8.47,5.83,Rohdaten
5/14/2023,5.89,6.32,5.59,Rohdaten
5/15/2023,6.27,7.08,5.35,Rohdaten
5/16/2023,7.79,14.2,6.57,Rohdaten
5/17/2023,22.5,27.2,14.7,Rohdaten
5/18/2023,19.3,22.9,15.5,Rohdaten
5/19/2023,14.3,17.5,8.75,Rohdaten
5/20/2023,7.63,9.1,6.57,Rohdaten
5/21/2023,6.57,7.35,5.59,Rohdaten
5/22/2023,6.11,7.08,5.35,Rohdaten
5/23/2023,6.87,7.9,5.59,Rohdaten
5/24/2023,8.22,8.75,7.62,Rohdaten
5/25/2023,7.06,8.47,5.83,Rohdaten
5/26/2023,6.34,7.08,5.35,Rohdaten
5/27/2023,5.96,6.57,5.35,Rohdaten
5/28/2023,5.55,5.83,5.35,Rohdaten
5/29/2023,5.46,5.83,5.11,Rohdaten
5/30/2023,5.35,5.59,5.11,Rohdaten
5/31/2023,5.34,5.59,5.11,Rohdaten
6/1/2023,5.34,5.59,4.88,Rohdaten
6/2/2023,5.39,5.59,5.11,Rohdaten
6/3/2023,5.4,5.59,5.11,Rohdaten
6/4/2023,5.51,5.83,5.35,Rohdaten
6/5/2023,5.55,5.83,5.35,Rohdaten
6/6/2023,5.53,5.83,5.35,Rohdaten
6/7/2023,5.86,6.32,5.35,Rohdaten
6/8/2023,6.31,6.57,6.07,Rohdaten
6/9/2023,6.37,6.57,6.07,Rohdaten
6/10/2023,6.38,6.57,6.07,Rohdaten
6/11/2023,6.37,6.57,6.07,Rohdaten
6/12/2023,6.74,7.35,6.32,Rohdaten
6/13/2023,7.28,7.62,6.83,Rohdaten
6/14/2023,7.41,7.62,7.08,Rohdaten
6/15/2023,7.55,7.9,7.35,Rohdaten
6/16/2023,7.63,7.9,7.35,Rohdaten
6/17/2023,7.6,7.9,7.35,Rohdaten
6/18/2023,7.56,7.9,7.35,Rohdaten
6/19/2023,7.59,7.9,7.35,Rohdaten
6/20/2023,8.11,8.47,7.9,Rohdaten
6/21/2023,8.51,14.7,7.9,Rohdaten
6/22/2023,10.4,14.2,9.39,Rohdaten
6/23/2023,9.41,10,8.75,Rohdaten
6/24/2023,8.88,9.39,8.18,Rohdaten
6/25/2023,8.65,9.1,8.18,Rohdaten
6/26/2023,8.49,8.75,8.18,Rohdaten
6/27/2023,8.4,8.75,7.9,Rohdaten
6/28/2023,8.56,9.1,8.18,Rohdaten
6/29/2023,8.45,8.75,8.18,Rohdaten
6/30/2023,8.55,9.1,8.18,Rohdaten
7/1/2023,9.01,9.39,8.47,Rohdaten
7/2/2023,8.63,9.1,8.18,Rohdaten
7/3/2023,8.42,8.75,8.18,Rohdaten
7/4/2023,8.36,8.75,8.18,Rohdaten
7/5/2023,8.46,8.75,8.18,Rohdaten
7/6/2023,8.45,8.75,8.18,Rohdaten
7/7/2023,8.16,8.75,7.35,Rohdaten
7/8/2023,7.44,7.9,7.08,Rohdaten
7/9/2023,7.27,7.62,6.83,Rohdaten
7/10/2023,7.22,7.35,6.83,Rohdaten
7/11/2023,7.22,7.62,6.83,Rohdaten
7/12/2023,7.31,7.62,6.83,Rohdaten
7/13/2023,7.94,8.18,7.62,Rohdaten
7/14/2023,7.66,7.9,7.35,Rohdaten
7/15/2023,7.44,8.47,7.08,Rohdaten
7/16/2023,7.27,7.62,6.83,Rohdaten
7/17/2023,7.28,7.62,7.08,Rohdaten
7/18/2023,7.27,7.62,7.08,Rohdaten
7/19/2023,8.48,9.39,7.62,Rohdaten
7/20/2023,8.54,9.1,7.9,Rohdaten
7/21/2023,8.25,8.47,7.9,Rohdaten
7/22/2023,8.09,8.47,7.62,Rohdaten
7/23/2023,7.88,8.18,7.35,Rohdaten
7/24/2023,7.54,8.14,4.84,Rohdaten
7/25/2023,8.39,8.76,7.85,Rohdaten
7/26/2023,8.61,9.7,6.78,Rohdaten
7/27/2023,6.39,7.04,5.79,Rohdaten
7/28/2023,5.77,6.03,5.31,Rohdaten
7/29/2023,5.72,6.03,5.31,Rohdaten
7/30/2023,6.05,6.53,5.79,Rohdaten
7/31/2023,5.96,6.53,5.55,Rohdaten
8/1/2023,5.61,5.79,5.31,Rohdaten
8/2/2023,5.4,5.55,5.07,Rohdaten
8/3/2023,5.34,5.55,5.07,Rohdaten
8/4/2023,5.73,6.03,5.31,Rohdaten
8/5/2023,15.8,28.1,5.79,Rohdaten
8/6/2023,10.5,16.5,7.04,Rohdaten
8/7/2023,6.48,7.58,5.79,Rohdaten
8/8/2023,5.26,5.79,4.84,Rohdaten
8/9/2023,4.95,5.31,4.61,Rohdaten
8/10/2023,4.78,5.07,4.61,Rohdaten
8/11/2023,4.65,4.84,4.38,Rohdaten
8/12/2023,4.61,4.84,4.38,Rohdaten
8/13/2023,4.65,5.31,4.38,Rohdaten
8/14/2023,5.48,6.53,4.84,Rohdaten
8/15/2023,5.79,8.14,4.84,Rohdaten
8/16/2023,5.97,6.78,5.31,Rohdaten
8/17/2023,5.25,5.55,4.84,Rohdaten
8/18/2023,5.27,5.55,5.07,Rohdaten
8/19/2023,5.16,5.55,4.84,Rohdaten
8/20/2023,5,5.31,4.61,Rohdaten
8/21/2023,4.73,5.07,4.16,Rohdaten
8/22/2023,4.4,4.61,4.16,Rohdaten
8/23/2023,4.38,4.61,4.16,Rohdaten
8/24/2023,4.45,5.07,4.16,Rohdaten
8/25/2023,4.64,4.84,4.38,Rohdaten
8/26/2023,4.81,5.07,4.61,Rohdaten
8/27/2023,5.51,6.27,4.84,Rohdaten
8/28/2023,16.1,28.1,6.03,Rohdaten
8/29/2023,33,52.9,17.6,Rohdaten
8/30/2023,29.2,36.4,23,Rohdaten
8/31/2023,21.2,25.1,18.1,Rohdaten
9/1/2023,14.4,19.2,7.04,Rohdaten
9/2/2023,5.76,7.04,5.07,Rohdaten
9/3/2023,4.93,5.31,4.61,Rohdaten
9/4/2023,4.74,4.84,4.61,Rohdaten
9/5/2023,4.61,4.84,4.38,Rohdaten
9/6/2023,4.47,4.61,4.16,Rohdaten
9/7/2023,4.48,4.61,4.38,Rohdaten
9/8/2023,4.41,4.48,4.25,Rohdaten
9/9/2023,4.4,4.48,4.25,Rohdaten
9/10/2023,4.42,4.48,4.25,Rohdaten
9/11/2023,4.43,4.48,4.25,Rohdaten
9/12/2023,4.45,4.7,4.25,Rohdaten
9/13/2023,4.6,4.94,4.25,Rohdaten
9/14/2023,5.11,5.41,4.7,Rohdaten
9/15/2023,4.71,4.94,4.48,Rohdaten
9/16/2023,4.59,4.7,4.48,Rohdaten
9/17/2023,4.52,4.7,4.48,Rohdaten
9/18/2023,4.6,4.94,4.25,Rohdaten
9/19/2023,4.7,4.94,4.48,Rohdaten
9/20/2023,4.66,4.7,4.48,Rohdaten
9/21/2023,4.66,4.94,4.48,Rohdaten
9/22/2023,4.94,6.13,4.48,Rohdaten
9/23/2023,5.93,6.63,5.41,Rohdaten
9/24/2023,5.14,5.41,4.7,Rohdaten
9/25/2023,4.86,4.94,4.7,Rohdaten
9/26/2023,4.78,4.94,4.48,Rohdaten
9/27/2023,4.73,4.94,4.48,Rohdaten
9/28/2023,4.74,4.94,4.48,Rohdaten
9/29/2023,4.72,4.94,4.48,Rohdaten
9/30/2023,4.72,4.94,4.48,Rohdaten
10/1/2023,4.71,4.94,4.48,Rohdaten
10/2/2023,4.65,4.7,4.48,Rohdaten
10/3/2023,4.65,4.7,4.48,Rohdaten
10/4/2023,4.7,4.94,4.48,Rohdaten
10/5/2023,4.72,4.94,4.48,Rohdaten
10/6/2023,4.71,4.94,4.48,Rohdaten
10/7/2023,4.72,4.94,4.7,Rohdaten
10/8/2023,4.76,4.94,4.7,Rohdaten
10/9/2023,4.75,4.94,4.48,Rohdaten
10/10/2023,4.79,4.94,4.48,Rohdaten
10/11/2023,4.75,4.94,4.7,Rohdaten
10/12/2023,4.78,5.17,4.7,Rohdaten
10/13/2023,4.77,4.94,4.7,Rohdaten
10/14/2023,4.79,4.94,4.7,Rohdaten
10/15/2023,4.79,4.94,4.7,Rohdaten
10/16/2023,4.83,4.94,4.7,Rohdaten
10/17/2023,4.89,4.94,4.7,Rohdaten
10/18/2023,4.91,5.17,4.7,Rohdaten
10/19/2023,4.83,4.94,4.7,Rohdaten
10/20/2023,4.87,4.94,4.48,Rohdaten
10/21/2023,4.9,5.17,4.7,Rohdaten
10/22/2023,4.9,5.17,4.7,Rohdaten
10/23/2023,4.92,5.17,4.7,Rohdaten
10/24/2023,4.91,5.17,4.7,Rohdaten
10/25/2023,4.94,5.17,4.7,Rohdaten
10/26/2023,4.95,5.17,4.7,Rohdaten
10/27/2023,4.86,4.94,4.7,Rohdaten
10/28/2023,4.89,4.94,4.7,Rohdaten
10/29/2023,4.9,4.94,4.7,Rohdaten
10/30/2023,4.65,4.94,4.25,Rohdaten
10/31/2023,4.39,4.7,3.81,Rohdaten
11/1/2023,4.44,4.48,4.25,Rohdaten
11/2/2023,4.49,4.7,4.25,Rohdaten
11/3/2023,4.18,4.54,4.09,Rohdaten
11/4/2023,4.25,4.31,4.09,Rohdaten
11/5/2023,4.3,4.54,4.09,Rohdaten
11/6/2023,4.35,4.54,4.09,Rohdaten
11/7/2023,4.31,4.54,4.09,Rohdaten
11/8/2023,4.32,4.54,4.09,Rohdaten
11/9/2023,4.28,4.54,4.09,Rohdaten
11/10/2023,4.25,4.31,4.09,Rohdaten
11/11/2023,4.28,4.54,4.09,Rohdaten
11/12/2023,4.32,4.54,4.09,Rohdaten
11/13/2023,4.31,4.54,4.09,Rohdaten
11/14/2023,4.46,5.23,4.09,Rohdaten
11/15/2023,4.85,5.47,4.31,Rohdaten
11/16/2023,4.08,4.31,3.87,Rohdaten
11/17/2023,4.28,4.54,3.66,Rohdaten
11/18/2023,4.23,4.54,1.42,Rohdaten
11/19/2023,6.57,9.31,4.09,Rohdaten
11/20/2023,5.96,8.06,4.77,Rohdaten
11/21/2023,4.44,4.77,4.09,Rohdaten
11/22/2023,4.13,4.31,3.87,Rohdaten
11/23/2023,3.98,4.09,3.87,Rohdaten
11/24/2023,4.02,4.31,3.87,Rohdaten
11/25/2023,4.11,4.31,3.87,Rohdaten
11/26/2023,4.09,4.31,3.87,Rohdaten
11/27/2023,4.1,4.31,3.87,Rohdaten
11/28/2023,4.06,4.31,3.87,Rohdaten
11/29/2023,4.1,4.31,4.09,Rohdaten
11/30/2023,4.15,4.31,3.87,Rohdaten
12/1/2023,4.19,4.31,4.09,Rohdaten
12/2/2023,4.23,4.54,4.09,Rohdaten
12/3/2023,4.17,4.31,3.87,Rohdaten
12/4/2023,4.33,4.54,4.09,Rohdaten
12/5/2023,4.27,4.54,4.09,Rohdaten
12/6/2023,4.23,4.31,4.09,Rohdaten
12/7/2023,4.24,4.31,4.09,Rohdaten
12/8/2023,4.24,4.31,4.09,Rohdaten
12/9/2023,4.24,4.31,4.09,Rohdaten
12/10/2023,4.24,4.31,4.09,Rohdaten
12/11/2023,4.72,5.94,4.09,Rohdaten
12/12/2023,5.28,5.94,4.77,Rohdaten
12/13/2023,5.35,5.7,5,Rohdaten
12/14/2023,5.28,5.47,5,Rohdaten
12/15/2023,5.27,5.47,4.77,Rohdaten
12/16/2023,4.68,5,4.31,Rohdaten
12/17/2023,4.36,4.54,4.09,Rohdaten
12/18/2023,4.25,4.31,4.09,Rohdaten
12/19/2023,4.25,4.54,4.09,Rohdaten
12/20/2023,4.21,4.31,4.09,Rohdaten
12/21/2023,4.24,4.31,4.09,Rohdaten
12/22/2023,5.67,6.7,4.09,Rohdaten
12/23/2023,7.5,8.06,6.7,Rohdaten
12/24/2023,5.87,6.7,5.23,Rohdaten
12/25/2023,5.83,6.19,5.23,Rohdaten
12/26/2023,5.25,5.94,4.77,Rohdaten
12/27/2023,4.69,5,4.31,Rohdaten
12/28/2023,4.45,4.77,4.31,Rohdaten
12/29/2023,4.3,4.54,4.09,Rohdaten
12/30/2023,4.2,4.31,4.09,Rohdaten
12/31/2023,4.15,4.31,3.87,Rohdaten
1/1/2024,4.11,4.31,3.87,Rohdaten
1/2/2024,4.12,4.31,3.87,Rohdaten
1/3/2024,4.1,4.31,3.87,Rohdaten
1/4/2024,4.08,4.31,3.87,Rohdaten
1/5/2024,3.94,4.31,2.66,Rohdaten
1/6/2024,3.89,4.09,3.66,Rohdaten
1/7/2024,3.88,4.09,3.66,Rohdaten
1/8/2024,3.88,4.09,3.66,Rohdaten
1/9/2024,3.87,4.09,3.66,Rohdaten
1/10/2024,3.89,4.09,3.66,Rohdaten
1/11/2024,3.86,3.87,3.66,Rohdaten
1/12/2024,3.81,3.87,3.66,Rohdaten
1/13/2024,3.8,3.87,3.66,Rohdaten
1/14/2024,3.82,3.87,3.66,Rohdaten
1/15/2024,3.77,3.87,3.66,Rohdaten
1/16/2024,3.78,4.09,3.66,Rohdaten
1/17/2024,3.76,3.87,3.66,Rohdaten
1/18/2024,3.75,3.87,3.66,Rohdaten
1/19/2024,3.78,4.09,3.66,Rohdaten
1/20/2024,3.79,3.87,3.66,Rohdaten
1/21/2024,3.81,4.09,3.66,Rohdaten
1/22/2024,3.81,3.87,3.66,Rohdaten
1/23/2024,3.76,3.87,3.66,Rohdaten
1/24/2024,3.86,4.77,3.66,Rohdaten
1/25/2024,10.3,13.3,4.77,Rohdaten
1/26/2024,7.35,8.67,6.44,Rohdaten
1/27/2024,6.46,7.78,5.47,Rohdaten
1/28/2024,4.79,5.47,4.31,Rohdaten
1/29/2024,4.16,4.54,3.87,Rohdaten
1/30/2024,3.88,4.09,3.66,Rohdaten
1/31/2024,3.87,4.09,3.66,Rohdaten
2/1/2024,3.86,3.87,3.66,Rohdaten
2/2/2024,3.88,4.09,3.66,Rohdaten
2/3/2024,3.86,4.09,3.66,Rohdaten
2/4/2024,3.84,4.09,3.66,Rohdaten
2/5/2024,3.83,3.87,3.66,Rohdaten
2/6/2024,3.88,4.09,3.66,Rohdaten
2/7/2024,4.01,4.31,3.87,Rohdaten
2/8/2024,4.03,4.31,3.87,Rohdaten
2/9/2024,4.09,4.31,3.87,Rohdaten
2/10/2024,4.11,4.31,3.87,Rohdaten
2/11/2024,4.07,4.31,3.87,Rohdaten
2/12/2024,4.07,4.31,3.87,Rohdaten
2/13/2024,4.08,4.31,3.87,Rohdaten
2/14/2024,4.09,4.31,3.87,Rohdaten
2/15/2024,4,4.09,3.87,Rohdaten
2/16/2024,4.02,4.31,3.66,Rohdaten
2/17/2024,3.99,4.09,3.87,Rohdaten
2/18/2024,3.98,4.09,3.87,Rohdaten
2/19/2024,3.97,4.09,3.87,Rohdaten
2/20/2024,3.81,4.09,3.66,Rohdaten
2/21/2024,3.87,4.09,3.66,Rohdaten
2/22/2024,3.96,4.09,3.66,Rohdaten
2/23/2024,3.9,4.09,3.66,Rohdaten
2/24/2024,3.87,4.09,3.66,Rohdaten
2/25/2024,3.95,4.09,3.66,Rohdaten
2/26/2024,3.96,4.09,3.87,Rohdaten
2/27/2024,3.96,4.09,3.66,Rohdaten
2/28/2024,3.94,4.09,3.66,Rohdaten
2/29/2024,4.04,4.31,3.87,Rohdaten
3/1/2024,4.05,4.31,3.87,Rohdaten
3/2/2024,4.11,4.31,3.87,Rohdaten
3/3/2024,4.12,4.31,3.87,Rohdaten
3/4/2024,4.11,4.31,3.87,Rohdaten
3/5/2024,4.12,4.31,3.87,Rohdaten
3/6/2024,4.07,4.31,3.87,Rohdaten
3/7/2024,4.07,4.31,3.87,Rohdaten
3/8/2024,4.09,4.31,3.87,Rohdaten
3/9/2024,4.08,4.31,3.87,Rohdaten
3/10/2024,4.06,4.31,3.87,Rohdaten
3/11/2024,4.07,4.31,3.87,Rohdaten
3/12/2024,4.09,4.31,3.87,Rohdaten
3/13/2024,4.13,4.31,3.87,Rohdaten
3/14/2024,4.17,4.31,4.09,Rohdaten
3/15/2024,4.12,4.31,3.87,Rohdaten
3/16/2024,4.04,4.31,3.87,Rohdaten
3/17/2024,4.03,4.09,3.87,Rohdaten
3/18/2024,3.34,3.53,3.12,Rohdaten
3/19/2024,3.22,3.32,3.12,Rohdaten
3/20/2024,3.25,3.32,3.12,Rohdaten
3/21/2024,3.28,3.53,3.12,Rohdaten
3/22/2024,3.25,3.32,3.12,Rohdaten
3/23/2024,3.26,3.53,3.12,Rohdaten
3/24/2024,3.29,3.32,3.12,Rohdaten
3/25/2024,3.33,3.53,3.12,Rohdaten
3/26/2024,3.31,3.53,3.12,Rohdaten
3/27/2024,3.32,3.53,3.12,Rohdaten
3/28/2024,3.29,3.53,3.12,Rohdaten
3/29/2024,3.3,3.53,3.12,Rohdaten
3/30/2024,3.37,3.53,3.12,Rohdaten
3/31/2024,3.39,3.53,3.32,Rohdaten
4/1/2024,3.39,3.75,3.12,Rohdaten
4/2/2024,3.33,3.53,3.12,Rohdaten
4/3/2024,3.44,3.53,3.12,Rohdaten
4/4/2024,3.46,3.53,3.32,Rohdaten
4/5/2024,3.51,3.75,3.32,Rohdaten
4/6/2024,3.55,3.75,3.32,Rohdaten
4/7/2024,3.54,3.75,3.32,Rohdaten
4/8/2024,3.55,3.75,3.32,Rohdaten
4/9/2024,3.53,3.75,3.32,Rohdaten
4/10/2024,3.48,3.75,3.32,Rohdaten
4/11/2024,3.48,3.53,3.32,Rohdaten
4/12/2024,3.48,3.53,3.32,Rohdaten
4/13/2024,3.52,3.75,3.32,Rohdaten
4/14/2024,3.52,3.75,3.32,Rohdaten
4/15/2024,3.49,3.75,3.32,Rohdaten
4/16/2024,3.44,3.53,3.32,Rohdaten
4/17/2024,3.44,3.53,3.32,Rohdaten
4/18/2024,3.46,3.75,3.32,Rohdaten
4/19/2024,3.39,3.53,3.12,Rohdaten
4/20/2024,3.34,3.53,3.12,Rohdaten
4/21/2024,3.36,3.53,3.12,Rohdaten
4/22/2024,3.39,3.53,3.32,Rohdaten
4/23/2024,3.36,3.53,3.32,Rohdaten
4/24/2024,3.36,3.53,3.12,Rohdaten
4/25/2024,3.38,3.53,3.12,Rohdaten
4/26/2024,3.41,3.53,3.32,Rohdaten
4/27/2024,3.36,3.53,3.32,Rohdaten
4/28/2024,3.35,3.53,3.12,Rohdaten
4/29/2024,3.64,3.97,3.32,Rohdaten
4/30/2024,3.92,3.97,3.75,Rohdaten
5/1/2024,3.94,4.19,3.75,Rohdaten
5/2/2024,3.84,3.97,3.75,Rohdaten
5/3/2024,3.83,3.97,3.75,Rohdaten
5/4/2024,3.82,3.97,3.75,Rohdaten
5/5/2024,3.82,3.97,3.53,Rohdaten
5/6/2024,3.84,3.97,3.75,Rohdaten
5/7/2024,3.92,3.97,3.75,Rohdaten
5/8/2024,4.76,5.09,3.75,Rohdaten
5/9/2024,4.74,5.09,4.19,Rohdaten
5/10/2024,4.14,4.41,3.97,Rohdaten
5/11/2024,3.9,4.19,3.75,Rohdaten
5/12/2024,3.81,3.97,3.53,Rohdaten
5/13/2024,3.77,3.97,3.75,Rohdaten
5/14/2024,3.73,3.97,3.53,Rohdaten
5/15/2024,3.75,3.97,3.53,Rohdaten
5/16/2024,3.71,3.97,3.53,Rohdaten
5/17/2024,3.77,3.97,3.53,Rohdaten
5/18/2024,3.76,3.97,3.53,Rohdaten
5/19/2024,3.8,3.97,3.75,Rohdaten
5/20/2024,3.74,3.97,3.53,Rohdaten
5/21/2024,3.81,3.97,3.53,Rohdaten
5/22/2024,3.94,3.97,3.75,Rohdaten
5/23/2024,4.03,4.41,3.75,Rohdaten
5/24/2024,4.2,4.41,3.97,Rohdaten
5/25/2024,4.24,4.41,4.19,Rohdaten
5/26/2024,4.12,4.41,3.97,Rohdaten
5/27/2024,4.08,5.09,3.75,Rohdaten
5/28/2024,6.93,7.95,5.09,Rohdaten
5/29/2024,4.95,5.8,4.41,Rohdaten
5/30/2024,4.44,4.87,4.19,Rohdaten
5/31/2024,7.43,12,4.63,Rohdaten
6/1/2024,57.9,91.4,10.2,Rohdaten
6/2/2024,51.8,78.7,31.7,Rohdaten
6/3/2024,94.3,119,34.7,Rohdaten
6/4/2024,94.5,119,71.6,Rohdaten
6/5/2024,65.3,74.4,56.4,Rohdaten
6/6/2024,55.6,59.2,52.3,Rohdaten
6/7/2024,53.5,57.8,49.6,Rohdaten
